latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
16.8321,94.61409,333.48,0.4,0.37,2026-01-02,0702,N20,VIIRS,n,2,303.24,3.05,D,0
16.88222,94.81782,332.16,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,302.14,1.94,D,0
17.14866,96.37319,330.92,0.47,0.39,2026-01-02,0702,N20,VIIRS,n,2,301.16,1.73,D,0
17.20016,96.0978,333.91,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,300.3,2.54,D,0
17.31468,96.63161,330.77,0.48,0.4,2026-01-02,0702,N20,VIIRS,l,2,305.21,2.01,D,0
17.50912,96.46892,336.44,0.48,0.4,2026-01-02,0702,N20,VIIRS,n,2,300.74,3.42,D,0
17.45281,95.89124,338.59,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,303.74,3.57,D,0
17.59709,96.6775,336.44,0.49,0.4,2026-01-02,0702,N20,VIIRS,n,2,304.98,4.81,D,0
17.63921,94.97488,331.4,0.42,0.37,2026-01-02,0702,N20,VIIRS,n,2,301.05,2.37,D,0
17.69898,95.00161,332.87,0.42,0.37,2026-01-02,0702,N20,VIIRS,n,2,302.31,3.44,D,0
17.82317,95.85493,337.4,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,304.66,6.04,D,0
17.82258,95.85073,347.96,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,308.39,32.22,D,0
17.81465,95.25055,345.69,0.43,0.38,2026-01-02,0702,N20,VIIRS,n,2,302.11,5.38,D,0
17.87481,95.18466,334.69,0.42,0.38,2026-01-02,0702,N20,VIIRS,l,2,305.74,2.72,D,0
17.93089,95.2822,340.87,0.43,0.38,2026-01-02,0702,N20,VIIRS,n,2,304.72,6.28,D,0
17.93033,95.27819,347.52,0.43,0.38,2026-01-02,0702,N20,VIIRS,n,2,305.77,6.28,D,0
17.9701,95.16666,334.6,0.42,0.38,2026-01-02,0702,N20,VIIRS,n,2,302.61,1.99,D,0
17.97749,95.06821,333.73,0.42,0.38,2026-01-02,0702,N20,VIIRS,n,2,303.43,3.38,D,0
18.20789,96.50953,328.28,0.49,0.4,2026-01-02,0702,N20,VIIRS,n,2,302.45,2.65,D,0
18.11333,95.52495,329.96,0.44,0.38,2026-01-02,0702,N20,VIIRS,n,2,303.74,2.6,D,0
18.10421,95.14976,333.26,0.42,0.38,2026-01-02,0702,N20,VIIRS,n,2,302.67,3.49,D,0
18.15781,95.12931,333.89,0.42,0.38,2026-01-02,0702,N20,VIIRS,n,2,301.76,2.59,D,0
18.45294,96.52827,327.08,0.49,0.4,2026-01-02,0702,N20,VIIRS,l,2,302.01,3.67,D,0
20.6483,95.86417,334.34,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,303.52,1.31,D,0
18.40903,95.28609,341.29,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,306.22,6.56,D,0
18.41195,95.28149,353.03,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,309.58,6.56,D,0
18.43174,95.27019,345.07,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,308.59,7.37,D,0
18.43466,95.2656,333.32,0.43,0.38,2026-01-02,0703,N20,VIIRS,l,2,303.93,1.47,D,0
18.50182,95.57077,334.34,0.44,0.39,2026-01-02,0703,N20,VIIRS,n,2,306.19,1.68,D,0
18.45227,95.21332,337.22,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,307.48,3.29,D,0
18.52904,95.48172,340.31,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,308.44,3.35,D,0
18.53963,95.34589,354.41,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,308.16,10.71,D,0
18.53907,95.34179,342.48,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,304.59,5.54,D,0
18.60896,95.74918,340.9,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,304.89,8.56,D,0
18.54436,95.19951,339.38,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,302.52,5.75,D,0
18.55771,95.19337,335.0,0.43,0.38,2026-01-02,0703,N20,VIIRS,l,2,306.37,2.56,D,0
18.57445,95.21149,329.48,0.43,0.38,2026-01-02,0703,N20,VIIRS,l,2,304.13,1.21,D,0
18.68582,95.20719,334.86,0.43,0.38,2026-01-02,0703,N20,VIIRS,l,2,308.24,2.54,D,0
16.40334,81.95787,340.67,0.49,0.65,2026-01-02,0703,N20,VIIRS,n,2,295.62,7.0,D,3
18.82453,95.40038,335.87,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,307.0,1.82,D,0
18.97397,96.38511,340.4,0.49,0.4,2026-01-02,0703,N20,VIIRS,n,2,305.84,3.11,D,0
18.97766,96.38458,338.19,0.49,0.4,2026-01-02,0703,N20,VIIRS,n,2,308.49,6.42,D,0
18.89775,95.7724,351.84,0.46,0.39,2026-01-02,0703,N20,VIIRS,n,2,302.97,12.22,D,0
18.84505,95.39306,337.55,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,307.55,3.78,D,0
18.8668,95.41618,336.7,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,306.8,5.88,D,0
18.87089,95.41982,347.84,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,309.3,5.88,D,0
18.86976,95.4115,340.3,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,306.08,4.29,D,0
19.00832,96.33971,332.71,0.49,0.4,2026-01-02,0703,N20,VIIRS,l,2,304.3,2.52,D,0
18.95299,95.44148,334.18,0.44,0.39,2026-01-02,0703,N20,VIIRS,l,2,306.01,1.14,D,0
19.02384,95.40578,346.2,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,305.48,8.31,D,0
19.18645,96.35776,335.05,0.49,0.4,2026-01-02,0703,N20,VIIRS,n,2,306.95,3.02,D,0
19.20646,96.34736,335.19,0.49,0.4,2026-01-02,0703,N20,VIIRS,l,2,308.38,4.74,D,0
19.08223,95.32976,332.74,0.44,0.38,2026-01-02,0703,N20,VIIRS,l,2,303.32,4.68,D,0
19.18577,95.50654,331.41,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,300.53,2.61,D,0
19.58083,96.88772,333.31,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,298.32,10.22,D,0
19.40324,95.56621,331.78,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,300.66,2.69,D,0
19.53065,96.39336,332.6,0.5,0.41,2026-01-02,0703,N20,VIIRS,n,2,304.38,2.45,D,0
19.58305,96.88457,327.3,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,296.82,8.97,D,0
19.52821,96.39059,328.87,0.5,0.41,2026-01-02,0703,N20,VIIRS,n,2,301.52,2.28,D,0
19.51494,95.38245,350.62,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,304.31,7.17,D,0
19.5571,95.26894,339.56,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,308.31,20.97,D,0
19.56063,95.26842,332.91,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,302.78,3.0,D,0
19.70269,96.14937,335.72,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,306.92,4.17,D,0
19.52879,94.88675,333.15,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,299.66,3.29,D,0
19.61744,95.07778,338.47,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,305.59,6.01,D,0
19.62093,95.07716,333.18,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,302.93,5.22,D,0
17.60273,83.20486,330.91,0.38,0.59,2026-01-02,0703,N20,VIIRS,n,2,298.64,3.09,D,2
17.60801,83.2036,329.07,0.38,0.59,2026-01-02,0703,N20,VIIRS,n,2,298.6,3.09,D,2
19.9165,96.83974,327.41,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,299.8,1.81,D,0
20.019,96.96772,339.59,0.54,0.42,2026-01-02,0703,N20,VIIRS,n,2,303.77,4.35,D,0
20.02286,96.96712,333.13,0.54,0.42,2026-01-02,0703,N20,VIIRS,n,2,301.79,4.35,D,0
19.86918,94.2795,333.94,0.41,0.37,2026-01-02,0703,N20,VIIRS,n,2,298.39,8.48,D,0
19.86867,94.27583,330.95,0.41,0.37,2026-01-02,0703,N20,VIIRS,l,2,301.1,8.39,D,0
20.02208,94.69344,330.26,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,301.19,1.3,D,0
20.05621,94.91262,331.88,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,301.31,6.48,D,0
20.05021,94.54649,329.49,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,298.96,2.25,D,0
17.85203,82.12742,326.04,0.44,0.63,2026-01-02,0703,N20,VIIRS,l,2,299.9,3.86,D,0
20.34981,96.70145,334.96,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,302.03,4.83,D,0
20.35363,96.70093,328.69,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,299.81,3.0,D,0
17.8054,81.80102,337.39,0.47,0.64,2026-01-02,0703,N20,VIIRS,n,2,297.09,4.39,D,0
18.14849,83.37064,334.3,0.36,0.58,2026-01-02,0703,N20,VIIRS,n,2,298.55,2.71,D,0
20.10288,94.54661,331.42,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,300.29,2.08,D,0
20.40841,96.67318,340.53,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,302.0,6.08,D,0
20.41803,96.68725,329.17,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,298.93,7.04,D,0
20.31454,95.87653,335.21,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,301.75,3.13,D,0
20.3329,95.92971,331.78,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,301.81,2.87,D,0
20.1549,94.64105,346.43,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,304.21,7.59,D,0
20.15433,94.63702,332.28,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,302.64,2.78,D,0
20.15383,94.64087,345.91,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,304.13,9.67,D,0
20.3326,95.93037,335.62,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,302.12,2.74,D,0
20.36691,95.87866,332.46,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,301.54,5.22,D,0
18.39399,83.85862,331.71,0.33,0.55,2026-01-02,0703,N20,VIIRS,n,2,300.84,2.02,D,0
20.44107,96.15661,331.26,0.49,0.41,2026-01-02,0703,N20,VIIRS,n,2,304.76,1.72,D,0
20.27448,94.60214,335.76,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,308.61,3.29,D,0
20.27849,94.60564,343.97,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,304.77,5.81,D,0
20.28138,94.60107,342.86,0.42,0.38,2026-01-02,0703,N20,VIIRS,n,2,306.99,6.48,D,0
20.58135,96.67332,337.21,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,300.97,6.35,D,0
20.49888,95.58595,333.01,0.46,0.39,2026-01-02,0703,N20,VIIRS,n,2,303.97,2.51,D,0
20.45894,95.29394,342.19,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,306.12,7.78,D,0
20.45828,95.29489,344.54,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,305.04,8.43,D,0
20.50031,95.58684,330.87,0.46,0.39,2026-01-02,0703,N20,VIIRS,n,2,302.79,2.26,D,0
20.42762,94.74883,335.79,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,303.58,5.95,D,0
20.43748,94.74315,344.03,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,305.76,13.95,D,0
20.44095,94.74261,340.61,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,303.23,3.12,D,0
20.55813,95.55131,338.38,0.46,0.39,2026-01-02,0703,N20,VIIRS,n,2,304.71,2.34,D,0
20.71705,96.73944,342.44,0.53,0.42,2026-01-02,0703,N20,VIIRS,n,2,307.55,31.95,D,0
18.51201,83.36549,336.11,0.36,0.57,2026-01-02,0703,N20,VIIRS,n,2,299.5,1.96,D,0
20.45737,94.65684,339.66,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,302.83,3.05,D,0
20.65413,96.07677,335.37,0.49,0.4,2026-01-02,0703,N20,VIIRS,n,2,303.68,6.61,D,0
20.59592,95.53178,344.35,0.46,0.39,2026-01-02,0703,N20,VIIRS,n,2,306.43,11.06,D,0
20.59953,95.53127,333.6,0.46,0.39,2026-01-02,0703,N20,VIIRS,n,2,302.72,13.63,D,0
20.48446,94.67341,343.54,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,303.48,2.97,D,0
20.59714,95.52856,332.09,0.46,0.39,2026-01-02,0703,N20,VIIRS,l,2,304.25,29.85,D,0
20.4867,94.67379,333.8,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,302.68,2.34,D,0
20.64827,95.86597,334.0,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,305.1,3.23,D,0
20.4953,94.68494,341.29,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,304.47,2.89,D,0
20.66594,95.88696,347.27,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,309.25,27.46,D,0
20.66534,95.88235,330.79,0.48,0.4,2026-01-02,0703,N20,VIIRS,l,2,302.6,10.8,D,0
20.59751,95.17464,336.26,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,306.78,3.99,D,0
20.7203,96.04523,331.12,0.49,0.4,2026-01-02,0703,N20,VIIRS,l,2,305.59,2.07,D,0
20.5524,94.71364,333.47,0.43,0.38,2026-01-02,0703,N20,VIIRS,n,2,304.08,1.49,D,0
18.30969,81.81587,353.67,0.45,0.63,2026-01-02,0703,N20,VIIRS,n,2,299.38,7.45,D,0
20.87727,96.93324,332.88,0.55,0.43,2026-01-02,0703,N20,VIIRS,l,2,303.51,4.29,D,0
20.87592,96.92262,340.17,0.55,0.43,2026-01-02,0703,N20,VIIRS,n,2,305.57,5.65,D,0
20.8798,96.92197,341.37,0.55,0.43,2026-01-02,0703,N20,VIIRS,n,2,305.27,5.65,D,0
20.87563,96.85854,333.61,0.54,0.42,2026-01-02,0703,N20,VIIRS,n,2,303.55,3.72,D,0
20.37808,93.06892,337.3,0.39,0.36,2026-01-02,0703,N20,VIIRS,n,2,305.25,5.1,D,0
18.31091,81.81638,353.86,0.45,0.63,2026-01-02,0703,N20,VIIRS,n,2,298.9,7.75,D,0
18.73067,83.55152,332.77,0.34,0.56,2026-01-02,0703,N20,VIIRS,n,2,299.35,2.71,D,0
20.73383,95.33068,331.88,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,301.59,2.13,D,0
20.94436,96.73867,338.6,0.54,0.42,2026-01-02,0703,N20,VIIRS,n,2,304.91,6.23,D,0
18.80556,83.58127,326.73,0.34,0.56,2026-01-02,0703,N20,VIIRS,n,2,301.08,1.6,D,0
20.90282,96.18026,337.93,0.5,0.41,2026-01-02,0703,N20,VIIRS,n,2,305.78,7.5,D,0
20.90058,96.18211,339.73,0.5,0.41,2026-01-02,0703,N20,VIIRS,n,2,306.41,6.4,D,0
18.79699,83.57452,330.64,0.34,0.56,2026-01-02,0703,N20,VIIRS,n,2,300.92,2.0,D,0
18.95968,83.8063,348.76,0.33,0.55,2026-01-02,0703,N20,VIIRS,n,2,301.75,4.08,D,0
20.8595,94.92497,349.43,0.44,0.38,2026-01-02,0703,N20,VIIRS,n,2,307.08,17.0,D,0
18.95985,83.80786,333.76,0.33,0.55,2026-01-02,0703,N20,VIIRS,n,2,300.06,2.03,D,0
18.95922,83.80485,330.55,0.33,0.55,2026-01-02,0703,N20,VIIRS,n,2,301.45,2.03,D,0
19.14348,84.60866,342.58,0.57,0.52,2026-01-02,0703,N20,VIIRS,n,2,298.29,8.47,D,0
20.7238,92.90461,329.26,0.39,0.36,2026-01-02,0703,N20,VIIRS,n,2,302.55,2.61,D,0
21.23717,96.13485,335.89,0.5,0.41,2026-01-02,0703,N20,VIIRS,n,2,303.87,6.21,D,0
21.18768,95.7474,338.52,0.48,0.4,2026-01-02,0703,N20,VIIRS,n,2,303.29,4.57,D,0
19.31458,83.78835,328.28,0.32,0.55,2026-01-02,0703,N20,VIIRS,n,2,298.67,1.18,D,0
19.04803,82.35522,367.0,0.41,0.6,2026-01-02,0703,N20,VIIRS,h,2,301.49,6.5,D,0
21.56378,96.93547,332.07,0.56,0.43,2026-01-02,0703,N20,VIIRS,n,2,302.75,3.6,D,0
21.4917,96.32096,345.64,0.52,0.41,2026-01-02,0703,N20,VIIRS,n,2,304.55,5.52,D,0
19.1584,82.36263,342.14,0.4,0.6,2026-01-02,0703,N20,VIIRS,n,2,301.0,3.85,D,0
21.49554,95.14797,332.54,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,300.64,9.71,D,0
21.49911,95.14743,338.21,0.45,0.39,2026-01-02,0703,N20,VIIRS,n,2,300.08,6.05,D,0
21.35552,93.78234,329.44,0.41,0.37,2026-01-02,0703,N20,VIIRS,n,2,293.0,3.6,D,0
19.36794,82.56029,329.97,0.39,0.59,2026-01-02,0703,N20,VIIRS,n,2,298.33,2.11,D,0
19.45069,82.84515,330.8,0.37,0.58,2026-01-02,0703,N20,VIIRS,n,2,299.9,2.19,D,0
19.52332,82.87871,343.42,0.37,0.58,2026-01-02,0703,N20,VIIRS,n,2,297.87,3.32,D,0
20.20667,86.31916,328.52,0.43,0.46,2026-01-02,0703,N20,VIIRS,n,2,296.08,2.48,D,0
21.76344,96.18427,330.12,0.51,0.41,2026-01-02,0703,N20,VIIRS,n,2,302.02,2.61,D,0
20.21165,86.33579,330.49,0.43,0.46,2026-01-02,0703,N20,VIIRS,n,2,297.69,2.65,D,0
20.20779,86.31572,329.87,0.43,0.46,2026-01-02,0703,N20,VIIRS,n,2,296.82,2.18,D,0
19.52338,82.87862,338.8,0.37,0.58,2026-01-02,0703,N20,VIIRS,n,2,297.55,2.07,D,0
20.28567,86.38668,339.52,0.42,0.45,2026-01-02,0703,N20,VIIRS,n,2,300.0,5.18,D,0
21.84287,96.17287,333.79,0.51,0.41,2026-01-02,0703,N20,VIIRS,n,2,303.15,4.01,D,0
20.35356,86.3272,336.87,0.43,0.46,2026-01-02,0703,N20,VIIRS,n,2,299.1,3.85,D,0
19.60446,82.46265,329.14,0.39,0.59,2026-01-02,0703,N20,VIIRS,n,2,293.79,2.48,D,0
19.70946,82.90833,327.15,0.36,0.57,2026-01-02,0703,N20,VIIRS,n,2,299.29,1.43,D,0
21.57882,93.48855,329.9,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,297.76,5.05,D,0
19.7022,82.82149,345.81,0.37,0.58,2026-01-02,0703,N20,VIIRS,n,2,298.92,3.71,D,0
19.73621,82.82766,330.61,0.37,0.58,2026-01-02,0703,N20,VIIRS,n,2,298.31,1.66,D,0
20.39396,86.03446,330.04,0.44,0.46,2026-01-02,0703,N20,VIIRS,n,2,297.5,4.38,D,0
22.10895,96.9931,329.17,0.57,0.43,2026-01-02,0703,N20,VIIRS,n,2,301.38,4.29,D,0
22.11292,96.99247,333.57,0.57,0.43,2026-01-02,0703,N20,VIIRS,n,2,300.69,4.18,D,0
22.11229,96.98721,331.95,0.57,0.43,2026-01-02,0703,N20,VIIRS,n,2,301.03,4.18,D,0
22.11689,96.99185,329.88,0.57,0.43,2026-01-02,0703,N20,VIIRS,l,2,300.5,4.18,D,0
20.48316,86.41113,338.06,0.42,0.45,2026-01-02,0703,N20,VIIRS,n,2,298.07,3.61,D,0
20.49983,86.47688,330.69,0.41,0.45,2026-01-02,0703,N20,VIIRS,n,2,300.36,2.11,D,0
21.68136,93.61533,333.53,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,298.13,5.79,D,0
19.82751,82.92454,327.53,0.36,0.57,2026-01-02,0703,N20,VIIRS,l,2,298.79,1.34,D,0
21.71346,93.55094,342.4,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,296.37,4.55,D,0
21.71293,93.54717,327.64,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,297.1,4.55,D,0
21.71238,93.54333,347.23,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,294.36,7.15,D,0
21.71575,93.54284,326.6,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,290.49,4.1,D,0
20.48765,86.09195,331.43,0.44,0.46,2026-01-02,0703,N20,VIIRS,n,2,297.76,3.01,D,0
21.72194,93.53805,332.0,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,299.2,8.87,D,0
21.7253,93.5375,340.57,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,301.41,8.87,D,0
21.73026,93.54816,333.4,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,290.55,3.27,D,0
21.72972,93.54441,342.86,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,296.12,3.27,D,0
21.72866,93.53695,347.78,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,302.15,10.12,D,0
21.7281,93.53309,330.97,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,300.95,3.0,D,0
21.73145,93.53249,330.97,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,302.4,3.0,D,0
21.7332,93.53213,328.93,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,300.36,2.6,D,0
21.70452,93.33008,329.77,0.4,0.37,2026-01-02,0703,N20,VIIRS,n,2,293.03,1.77,D,0
22.06247,95.71762,330.07,0.49,0.4,2026-01-02,0703,N20,VIIRS,l,2,301.28,3.27,D,0
20.58665,86.33611,340.82,0.42,0.45,2026-01-02,0703,N20,VIIRS,n,2,297.67,3.54,D,0
19.98649,83.31763,327.93,0.34,0.56,2026-01-02,0703,N20,VIIRS,n,2,298.29,1.9,D,0
20.59075,86.33523,338.25,0.42,0.45,2026-01-02,0703,N20,VIIRS,n,2,297.02,5.18,D,0
20.59,86.33126,331.55,0.42,0.45,2026-01-02,0703,N20,VIIRS,n,2,297.7,3.4,D,0
20.68,86.7448,329.69,0.4,0.44,2026-01-02,0703,N20,VIIRS,n,2,297.64,2.62,D,0
20.61242,86.31413,331.45,0.42,0.45,2026-01-02,0703,N20,VIIRS,n,2,298.98,3.04,D,0
22.17456,96.08588,330.02,0.51,0.41,2026-01-02,0703,N20,VIIRS,n,2,301.79,3.06,D,0
21.07819,85.03905,354.03,0.5,0.49,2026-01-02,0704,N20,VIIRS,n,2,301.13,14.45,D,2
22.55415,93.5562,330.14,0.41,0.37,2026-01-02,0704,N20,VIIRS,l,2,301.75,5.6,D,0
22.55361,93.55234,331.03,0.41,0.37,2026-01-02,0704,N20,VIIRS,l,2,301.28,2.95,D,0
20.63456,86.05822,327.63,0.44,0.46,2026-01-02,0704,N20,VIIRS,l,2,297.72,2.05,D,0
22.55244,93.51966,335.16,0.41,0.37,2026-01-02,0704,N20,VIIRS,n,2,297.78,20.64,D,0
22.56144,93.51005,339.15,0.41,0.37,2026-01-02,0704,N20,VIIRS,n,2,302.3,10.28,D,0
22.58463,93.52718,333.88,0.41,0.37,2026-01-02,0704,N20,VIIRS,n,2,304.24,6.87,D,0
22.5891,93.51007,330.85,0.41,0.37,2026-01-02,0704,N20,VIIRS,n,2,299.9,4.14,D,0
22.55932,93.02418,330.23,0.4,0.37,2026-01-02,0704,N20,VIIRS,n,2,293.29,6.99,D,0
22.91461,95.36581,337.87,0.48,0.4,2026-01-02,0704,N20,VIIRS,n,2,297.03,4.17,D,0
22.91401,95.36114,337.75,0.48,0.4,2026-01-02,0704,N20,VIIRS,n,2,298.61,4.17,D,0
22.74242,94.07954,331.08,0.42,0.38,2026-01-02,0704,N20,VIIRS,n,2,298.02,1.78,D,0
22.92439,95.38343,334.59,0.48,0.4,2026-01-02,0704,N20,VIIRS,n,2,300.99,4.96,D,0
21.62523,87.04456,329.29,0.55,0.43,2026-01-02,0704,N20,VIIRS,n,2,295.47,2.65,D,0
21.88116,88.46565,326.22,0.46,0.39,2026-01-02,0704,N20,VIIRS,n,2,296.33,1.56,D,0
21.6555,87.18935,340.41,0.54,0.42,2026-01-02,0704,N20,VIIRS,n,2,296.58,5.87,D,0
21.64828,87.0832,331.6,0.55,0.43,2026-01-02,0704,N20,VIIRS,n,2,297.29,6.37,D,0
22.70503,93.53891,326.47,0.41,0.37,2026-01-02,0704,N20,VIIRS,n,2,291.43,2.17,D,0
22.70841,93.53839,325.09,0.41,0.37,2026-01-02,0704,N20,VIIRS,n,2,298.06,2.17,D,0
21.02077,83.80341,336.28,0.59,0.53,2026-01-02,0704,N20,VIIRS,n,2,297.87,7.15,D,0
23.06275,96.04505,331.45,0.52,0.42,2026-01-02,0704,N20,VIIRS,n,2,298.3,3.23,D,0
22.99461,95.3511,336.06,0.48,0.4,2026-01-02,0704,N20,VIIRS,n,2,299.81,5.2,D,0
21.72511,87.14597,332.76,0.54,0.42,2026-01-02,0704,N20,VIIRS,n,2,297.62,3.75,D,0
21.08371,83.81814,339.26,0.59,0.53,2026-01-02,0704,N20,VIIRS,n,2,297.05,7.6,D,0
21.04943,83.52825,328.53,0.62,0.54,2026-01-02,0704,N20,VIIRS,n,2,296.59,2.58,D,0
20.86113,82.5461,327.09,0.36,0.57,2026-01-02,0704,N20,VIIRS,n,2,296.52,2.85,D,0
20.86041,82.54271,332.39,0.36,0.57,2026-01-02,0704,N20,VIIRS,n,2,298.04,3.2,D,0
20.86629,82.54482,367.0,0.36,0.57,2026-01-02,0704,N20,VIIRS,h,2,299.54,6.44,D,0
21.81399,87.28675,326.13,0.53,0.42,2026-01-02,0704,N20,VIIRS,n,2,296.13,2.16,D,0
22.8243,93.53458,335.11,0.41,0.37,2026-01-02,0704,N20,VIIRS,n,2,291.91,5.5,D,0
20.8665,82.54395,367.0,0.36,0.57,2026-01-02,0704,N20,VIIRS,h,2,299.93,6.79,D,0
23.14581,95.54253,338.84,0.49,0.4,2026-01-02,0704,N20,VIIRS,n,2,296.78,9.85,D,0
23.4958,88.00391,332.88,0.46,0.39,2026-01-02,0704,N20,VIIRS,n,2,296.33,2.47,D,0
23.49937,88.00317,331.17,0.46,0.39,2026-01-02,0704,N20,VIIRS,n,2,295.59,2.47,D,0
23.51684,88.01812,327.98,0.46,0.39,2026-01-02,0704,N20,VIIRS,n,2,296.47,3.55,D,0
23.52599,88.00694,331.69,0.46,0.39,2026-01-02,0704,N20,VIIRS,n,2,297.54,5.86,D,0
23.50297,87.87609,325.35,0.47,0.4,2026-01-02,0704,N20,VIIRS,n,2,296.13,2.15,D,0
23.4872,87.76566,331.16,0.48,0.4,2026-01-02,0704,N20,VIIRS,n,2,296.7,3.04,D,0
23.55061,87.24216,331.0,0.5,0.41,2026-01-02,0704,N20,VIIRS,n,2,296.21,5.78,D,3
23.73533,88.16465,331.74,0.45,0.39,2026-01-02,0704,N20,VIIRS,n,2,296.21,3.3,D,0
23.71591,87.75984,325.18,0.47,0.4,2026-01-02,0704,N20,VIIRS,l,2,296.58,3.09,D,0
24.64242,93.67004,328.12,0.43,0.38,2026-01-02,0704,N20,VIIRS,n,2,297.05,1.64,D,0
23.78164,88.00833,325.13,0.46,0.39,2026-01-02,0704,N20,VIIRS,n,2,296.23,2.19,D,0
25.1002,96.69036,338.21,0.4,0.44,2026-01-02,0704,N20,VIIRS,n,2,297.53,3.67,D,0
21.98393,79.06149,330.3,0.57,0.69,2026-01-02,0704,N20,VIIRS,n,2,290.93,2.81,D,0
23.42306,87.8297,333.73,0.47,0.4,2026-01-02,0704,N20,VIIRS,n,2,296.4,4.76,D,0
